id,sort_name,name,CreatorURL,gender,biography,date,CreatorArt
6854,"Lorenzetti, Pietro",Pietro Lorenzetti,https://art.thewalters.org/browse/creator/pietro-lorenzetti,male,," (Italian, active by 1306-ca. 1348)",6422
2606,"Lotto, Lorenzo",Lorenzo Lotto,https://art.thewalters.org/browse/creator/lorenzo-lotto,male,," (Italian, ca. 1480-1556)",4837
15466,"Lou, Guillaume",Guillaume Lou,https://art.thewalters.org/browse/creator/guillaume-lou,,, (French),14103
2589,Louis-Philippe,Louis-Philippe,https://art.thewalters.org/browse/creator/louis-philippe,,," (French, King of France 1830-1848)",5585|29167|4528|24027|13533|21590|37419
31562,"Louÿs, Pierre",Pierre Louÿs,https://art.thewalters.org/browse/creator/pierre-louos,,," (French, 1870 - 1925)",87901
31771,"Lu, Yingxiang",Lu Yingxiang,https://art.thewalters.org/browse/creator/lu-yingxiang,,," (Chinese, active 19th century)",78026
17481,"Lubin, Edward R.",Edward R. Lubin,https://art.thewalters.org/browse/creator/edward-r-lubin,,,,15513
3843,Luca Antonio Buscatti,Luca Antonio Buscatti,https://art.thewalters.org/browse/creator/master-of-the-incredulity-of-saint-thomas,,," (Italian, documented 1514 - 1516)",26947
7984,"Lucas y Padilla, Eugenio the elder",Eugenio Lucas y Padilla,https://art.thewalters.org/browse/creator/eugenio-lucas-y-padilla,male,," (Spanish, 1817-1870)",4185
16330,"Luce, Jean",Jean Luce,https://art.thewalters.org/browse/creator/jean-luce,,," (French, 1895 - 1964)",32000
5011,"Lucenti, Ambrogio",Ambrogio Lucenti,https://art.thewalters.org/browse/creator/ambrogio-lucenti,male,," (Italian, died 1656)",4826
8417,Lucretius,Lucretius,https://art.thewalters.org/browse/creator/lucretius,,,,11296
15546,Lugal-dugedu,Lugal-dugedu,https://art.thewalters.org/browse/creator/lugal-dugedu,,,,38073
34652,"Lugo, Roberto",Roberto Lugo,https://art.thewalters.org/browse/creator/roberto-lugo,,,,100552|100561|100563|100720|100721|100722|100723|100724|100796
2233,"Luini, Bernardino",Bernardino Luini,https://art.thewalters.org/browse/creator/bernardino-luini,male,," (Italian, ca. 1480-ca. 1532)",8453|37520
31598,Lukas of Cyprus,Lukas of Cyprus,https://art.thewalters.org/browse/creator/lukas-of-cyprus,,,,39452|18700|17176|6165|36163|36879|6065|20461|38306|11082|38221|14408|35157|25210|37721|21587|15069|35454|17324|8607|25253|6486|22739|17691|7852|16735|28677|32984|11951|31404|7736|30242|17754|31742|8262|30639|20256|34729|10374|14671|38154|5106|17777|13397|20822|11356|10713|6247|19619|40035|35147|20122|22178|27494|32447|31013|29137|29535|37871|3049|39558|25206|87620|87621|87622|79089|79090
5539,"Luther, Martin",Martin Luther,https://art.thewalters.org/browse/creator/martin-luther,,,,29855|84567|84733
5040,"Lutma, Janus the elder",Janus Lutma the elder,https://art.thewalters.org/browse/creator/janus-lutma-the-elder,male,," (Dutch, 1584-1669)",13233
6323,"Lutzelburger, Hans",Hans Lützelburger,https://art.thewalters.org/browse/creator/hans-ltzelburger,,," (German, died before 1526)",3217
36431,"Luyckx, Carstian",Carstian Luyckx,https://art.thewalters.org/browse/creator/carstian-luyckx,,," (Flemish, 1623 - ca. 1653)",16995
2127,Lysippides-Andokides Group,Lysippides-Andokides Group,https://art.thewalters.org/browse/creator/lysippides-andokides-group,,," (Greek, active ca. 520 BC)",38985
15393,Lysippos,Lysippos,https://art.thewalters.org/browse/creator/lysippos,male,," (Greek, active ca.370-ca. 300 BC)",19489|15138|20681
33137,Léon Carré,Léon Carré,https://art.thewalters.org/browse/creator/lcon-carrc,,,,87700
8194,"Léonard, Agathon",Agathon Léonard,https://art.thewalters.org/browse/creator/agathon-lconard,male,," (French, 1841-1923)",27666|40277
6251,"Lépine, Stanislas",Stanislas Lépine,https://art.thewalters.org/browse/creator/stanislas-lcpine,male,," (French, 1835-1892)",30282|29890
15469,"M., J. T.",J. T. M.,https://art.thewalters.org/browse/creator/j-t-m,,,,36596
34802,MATILDA CHARSLEY,Matilda Charsley,https://art.thewalters.org/browse/creator/matilda-charsley,,,,101107
31367,"MOLINA, ALONSO DE",Alonso de Molina,https://art.thewalters.org/browse/creator/alonso-de-molina,,,,87291
17945,"Ma, Yuan",Ma Yuan,https://art.thewalters.org/browse/creator/ma-yuan,,," (Chinese, 1160/1165-1225)",40147|28979
36503,"MacDowell, Patrick",Patrick MacDowell,https://art.thewalters.org/browse/creator/patrick-macdowell,,," (Irish, 1799 - 1970)",103649
5489,"MacKillop, William",William MacKillop,https://art.thewalters.org/browse/creator/william-mackillop,,," (American, 1878 - 1937)",6913
3775,"MacKubin, Florence",Florence MacKubin,https://art.thewalters.org/browse/creator/florence-mackubin,female,," (American, 1861-1918)",6802
4481,Macdonald,Macdonald,https://art.thewalters.org/browse/creator/macdonald,,,,80021
7555,"Macrobius, Ambrosius Aurelius Theodosius",Ambrosius Aurelius Theodosius Macrobius,https://art.thewalters.org/browse/creator/ambrosius-aurelius-theodosius-macrobius,male,, (active ca. 395–423),28877|12612|31388|30877|20339|23820|31534|10764|90819|92596|92597|92598|92599|92600
4001,"Maderna, Stefano",Stefano Maderno,https://art.thewalters.org/browse/creator/stefano-maderno,male,," (Italian, 1576-1636)",11368
5127,"Madou, Jean Baptiste",Jean Baptiste Madou,https://art.thewalters.org/browse/creator/jean-baptiste-madou,male,," (Belgian, 1796-1877)",33428
6403,"Madrazo y Garreta, Raimundo de",Raimundo de Madrazo y Garreta,https://art.thewalters.org/browse/creator/raimundo-de-madrazo-y-garreta,male,," (Spanish, 1841-1920)",5667
33658,"Maes, Nicolaes",Nicolaes Maes,https://art.thewalters.org/browse/creator/nicolaes-maes,,," (Dutch, 1634 - 1693)",38291
6812,"Magee, John L.",John L. Magee,https://art.thewalters.org/browse/creator/john-l-magee,,,,37678
35146,"Magnus, Olaus",Olaus Magnus,https://art.thewalters.org/browse/creator/olaus-magnus,,," (Swedish, 1490 - 1557)",102095
35140,"Mahmud I, Sultan",Sultan Mahmud I,https://art.thewalters.org/browse/creator/sultan-mahmud-i,,," (Turkish, 1696 - 1754)",22655
6746,"Mahmud, Qanbar ibn",Qanbar ibn Mahmud,https://art.thewalters.org/browse/creator/qanbar-ibn-mahmud,,, (Iranian),24342
19361,"Mahmud, Shah",Shah Mahmud,https://art.thewalters.org/browse/creator/shah-mahmud,,,,36069
5874,"Maindron, Etienne Hippolyte",Etienne Hippolyte Maindron,https://art.thewalters.org/browse/creator/etienne-hippolyte-maindron,male,," (French, 1801-1884)",22762
8347,"Majorana, Cristoforo",Cristoforo Majorana,https://art.thewalters.org/browse/creator/cristoforo-majorana,male,," (Italian, active ca. 1480-1494)",37299|36048|9208|21330|35012|32501|31081|38623|33314|40703|7524|16775|15242|1508|3559|19692|22770|19719|32499|15275|3344|39227|77292
4543,"Majorelle, Louis",Louis Majorelle,https://art.thewalters.org/browse/creator/louis-majorelle,male,," (French, 1859-1926)",1629
6011,"Makeig-Jones, Daisy",Daisy Makeig-Jones,https://art.thewalters.org/browse/creator/daisy-makeig-jones,female,," (English, 1881-1945)",2659
5945,"Makino, Haruchika",Makino Haruchika,https://art.thewalters.org/browse/creator/makino-haruchika,male,," (Japanese, ca. 1850)",9410|79654
6129,"Makino, Haruchika",Makino Haruchika,https://art.thewalters.org/browse/creator/makino-haruchika2,male,," (Japanese, active mid 19th century)",11072
35181,"Makonnen, Tsedaye",Tsedaye Makonnen,https://art.thewalters.org/browse/creator/tsedaye-makonnen,,,,103475|103476
18991,"Makovskii, Konstantin",Konstantin Makovskii,https://art.thewalters.org/browse/creator/konstantin-makovskii,male,," (Russian, 1839-1915)",82274|82285
3802,"Malbone, Edward Greene",Edward Greene Malbone,https://art.thewalters.org/browse/creator/edward-greene-malbone,male,," (American, 1777-1807)",30793|34458|25150|169
7853,"Malborch, Johannes de",Johannes de Malborch,https://art.thewalters.org/browse/creator/johannes-de-malborch,,,,31207|88856|37216|35821|14290|3970|19155|40766|5266|35186|24623|1445|21935|23038|19312|6314|19901|15552|9308
2530,"Malombra, Pietro",Pietro Malombra,https://art.thewalters.org/browse/creator/pietro-malombra,male,," (Italian, 1556-1618)",36328
6384,"Manara, Baldassare",Baldassare Manara,https://art.thewalters.org/browse/creator/baldassare-manara,male,," (Italian, active ca. 1526-1547)",36602
3019,"Mancini, Giacomo",Giacomo Mancini,https://art.thewalters.org/browse/creator/giacomo-mancini,male,," (Italian, active ca. 1540-1560)",14434
8111,"Manet, Edouard",Edouard Manet,https://art.thewalters.org/browse/creator/edouard-manet,male,," (French, 1832-1883)",16473
8169,"Manley, Henry",Henry Manley,https://art.thewalters.org/browse/creator/henry-manley,,,,10072
8305,"Mansel, Mansel",Jean Mansel,https://art.thewalters.org/browse/creator/jean-mansel,,,,914
4512,"Mansson, Théodore Henri",Théodore Henri Mansson,https://art.thewalters.org/browse/creator/thcodore-henri-mansson,male,," (French, 1811-1850)",12110|2746
16707,"Mansur, `Uthman ibn",`Uthman ibn Mansur,https://art.thewalters.org/browse/creator/uthman-ibn-mansur,,,,2150|79979|79980|79981|82743
8555,Manteño,Manteño,https://art.thewalters.org/browse/creator/manteo,,,,80334
36569,Manuel Mafra Factory,Manuel Mafra Factory,https://art.thewalters.org/browse/creator/manuel-mafra-factory,,," (Portuguese, 1854 - 1890)",103664
4748,Manuhar,Manuhar,https://art.thewalters.org/browse/creator/manuhar,,,,7538|31354|25935|88789
4910,"Manutius, Aldus",Aldus Manutius,https://art.thewalters.org/browse/creator/aldus-manutius,,," (Italian, 1449-1515)",8472|11599|19029|4845|122
4527,"Manuzio, Paulo",Paulo Manuzio,https://art.thewalters.org/browse/creator/paulo-manuzio,,,,19029
14989,Manya Sonbei,Manya Sonbei,https://art.thewalters.org/browse/creator/manya-sonbei,,,,33675|6167
4491,"Manzini, Andrea di Giusto",Andrea di Giusto Manzini,https://art.thewalters.org/browse/creator/andrea-di-giusto-manzini,male,," (Italian, active 1424-1455)",21512
31766,"Mao, Xiangling",Mao Xiangling,https://art.thewalters.org/browse/creator/mao-xiangling,,, (active 19th century),78021
18150,"Mao, Yi",Mao Yi,https://art.thewalters.org/browse/creator/mao-yi,,," (Chinese, active 12th century)",36598
17646,"Maratti, Carlo",Carlo Maratti,https://art.thewalters.org/browse/creator/carlo-maratti,male,," (Italian, 1625-1713)",34691
6012,"Marc, Jean Auguste",Jean Auguste Marc,https://art.thewalters.org/browse/creator/jean-auguste-marc,male,," (French, 1818-1886)",23866
4937,"Marchant, Edward Dalton",Edward Dalton Marchant,https://art.thewalters.org/browse/creator/edward-dalton-marchant,,," (American, 1806-1887)",26513
6288,"Marchant, Nathaniel",Nathaniel Marchant,https://art.thewalters.org/browse/creator/nathaniel-marchant,male,," (English, 1739-1816)",18029|2242
6625,"Marchesi, Girolamo",Girolamo Marchesi,https://art.thewalters.org/browse/creator/girolamo-marchesi,male,," (Italian, 1471 (?) 1481 (?)-1540 (?) 1550 (?))",8257
34857,Marchigian,Marchigian,https://art.thewalters.org/browse/creator/marchigian,,, (Italian),18060
4689,"Marcke de Lummen, Emile van",Emile van Marcke de Lummen,https://art.thewalters.org/browse/creator/emile-van-marcke-de-lummen,male,," (French, 1827-1890)",31764|29389|11513
20999,"Marcolini, Francesco",Francesco Marcolini,https://art.thewalters.org/browse/creator/francesco-marcolini,,, (ca. 1500-ca. 1559),79126|85335
16055,Marcus & Co.,Marcus & Co.,https://art.thewalters.org/browse/creator/marcus--co,,,,77169
5454,"Maricot, Jeanne Alexandre",Jeanne Alexandre Maricot,https://art.thewalters.org/browse/creator/jeanne-alexandre-maricot,male,," (French, 1789-1848)",18792
31364,"Mariette, Pierre-Jean",Pierre-Jean Mariette,https://art.thewalters.org/browse/creator/pierre-jean-mariette,,," (French, 1694 - 1774)",95425|95426
2924,"Maril, Herman",Herman Maril,https://art.thewalters.org/browse/creator/herman-maril,male,," (American, 1908-1986)",36177|79201
5112,"Marilhat, Prosper",Prosper Marilhat,https://art.thewalters.org/browse/creator/prosper-marilhat,male,," (French, 1811-1847)",3111
6456,"Marin, Joseph-Charles",Joseph-Charles Marin,https://art.thewalters.org/browse/creator/joseph-charles-marin,male,," (French, 1759-1834)",29789
2465,"Maris, Jacobus Hendricus",Jacobus Hendricus Maris,https://art.thewalters.org/browse/creator/jacobus-hendricus-maris,male,," (Dutch, 1837-1899)",33452
4112,"Markham, Marwick",Marwick Markham,https://art.thewalters.org/browse/creator/marwick-markham,,,,28861
31593,"Marmion, Simon",Simon Marmion,https://art.thewalters.org/browse/creator/simon-marmion,,," (French, ca. 1425-1489)",38246
7576,"Marmitta, Francesco",Francesco Marmitta,https://art.thewalters.org/browse/creator/francesco-marmitta,male,," (Italian, born ca. 1460)",16832|406|3188|38196|22000|37324|14155|34703
6058,"Marochetti, Carlo Baron",Baron Carlo Marochetti,https://art.thewalters.org/browse/creator/baron-carlo-marochetti,male,," (French, 1805-1867)",28003
5721,"Marohn, Ferdinand",Ferdinand Marohn,https://art.thewalters.org/browse/creator/ferdinand-marohn,,,,1956|2515
5370,"Marqueste, Laurent-Honoré",Laurent-Honoré Marqueste,https://art.thewalters.org/browse/creator/laurent-honorc-marqueste,male,," (French, 1848-1920)",1587
31640,"Marshak, Joseph Abramovich",Joseph Abramovich Marshak,https://art.thewalters.org/browse/creator/joseph-abramovich-marshak,,,,82309|82301|82277
34813,"Marshall, Mark Valsler",Mark Valsler Marshall,https://art.thewalters.org/browse/creator/mark-villers-marshall-1843-1912,,," (English, 1842 - 1912)",101183
4942,"Marsigli, Carlo",Carlo Marsigli,https://art.thewalters.org/browse/creator/carlo-marsigli,,," (Italian, active 1773-1778)",4731
4807,Marson,Marson,https://art.thewalters.org/browse/creator/marson,,,,19505
16819,"Marsy, Gaspard II",Gaspard Marsy II,https://art.thewalters.org/browse/creator/gaspard-marsy-ii,male,," (French, 1624-1681)",29625
3991,"Marteau, François Joseph",François Joseph Marteau,https://art.thewalters.org/browse/creator/franbois-joseph-marteau,,," (French, active 1720-1759)",1945
2358,"Marti, Francesco",Francesco Marti,https://art.thewalters.org/browse/creator/francesco-marti,male,," (Italian, active 1479-1521)",18918
7103,Martial,Martial,https://art.thewalters.org/browse/creator/martial,male,," (Roman, 40-104)",21116
15155,"Martin, Archbishop of Braga","Martin, Archbishop of Braga",https://art.thewalters.org/browse/creator/martin-archbishop-of-braga,,,,16027
15441,"Martin, David",David Martin,https://art.thewalters.org/browse/creator/david-martin,male,," (Scottish, 1737-1798)",37734
8232,"Martineau, Joseph the elder",Joseph Martineau the elder,https://art.thewalters.org/browse/creator/joseph-martineau-the-elder,,,,29940
7159,"Martini, Francesco di Giorgio",Francesco di Giorgio Martini,https://art.thewalters.org/browse/creator/francesco-di-giorgio-martini,male,," (Italian, 1439-1501)",18685
16395,"Marukawa, Hiroyoshi",Marukawa Hiroyoshi,https://art.thewalters.org/browse/creator/marukawa-hiroyoshi,male,," (Japanese, active ca. 1841)",11387|40636
14991,Maruya Jimpachi,Maruya Jimpachi,https://art.thewalters.org/browse/creator/maruya-jimpachi,,,,27880|39175|39812|97038|97039
14993,Maruya Jinpachi (Enjudo),Maruya Jinpachi (Enjudo),https://art.thewalters.org/browse/creator/maruya-jinpachi-enjudo,,,,35083
31602,"Maryam, Takla",Täklä Maryam,https://art.thewalters.org/browse/creator/tkl-maryam,,,,22752|87630|6811|21324|87631|87629
2343,Masaharu,Masaharu,https://art.thewalters.org/browse/creator/masaharu,male,," (Japanese, active 1st half 19th century)",36729|26691|14300
3212,"Masahide, Kawabe, II",Kawabe Masahide II,https://art.thewalters.org/browse/creator/kawabe-masahide-ii,male,," (Japanese, 1750-1825)",25108
2029,Masahiro,Masahiro,https://art.thewalters.org/browse/creator/masahiro,male,," (Japanese, Japanese)",21770
5836,"Masahiro, Fujiwara",Fujiwara Masahiro,https://art.thewalters.org/browse/creator/fujiwara-masahiro,male,," (Japanese, Japanese)",32066
6661,"Masakatsu, Chomonken",Chomonken Masakatsu,https://art.thewalters.org/browse/creator/chomonken-masakatsu,male,, (Japanese),31698
3308,Masakazu,Masakazu,https://art.thewalters.org/browse/creator/masakazu,male,," (Japanese, active ca. mid 19th century)",6126
5096,"Masaki, Sozaburo",Masaki Sozaburo,https://art.thewalters.org/browse/creator/masaki-sozaburo,male,," (Japanese, active 1st half 19th century)",32375
6087,Masakuni,Masakuni,https://art.thewalters.org/browse/creator/masakuni,male,, (Japanese),24698|14329
6043,"Masamitsu, Shomosai",Shomosai Masamitsu,https://art.thewalters.org/browse/creator/shomosai-masamitsu,male,, (Japanese),9006|34739
4472,Masanaga,Masanaga,https://art.thewalters.org/browse/creator/masanaga,male,, (Japanese),23990
6148,Masanaga (a),Masanaga (a),https://art.thewalters.org/browse/creator/masanaga-a,male,, (Japanese),31301
5102,Masanao,Masanao,https://art.thewalters.org/browse/creator/masanao,male,, (Japanese),13711|18259
5802,Masanobu,Masanobu,https://art.thewalters.org/browse/creator/masanobu,male,," (Japanese, 1686-1764)",28349|24374
3074,Masatami,Masatami,https://art.thewalters.org/browse/creator/masatami,male,," (Japanese, mid 19th century)",4118
16329,Masatoshi,Masatoshi,https://art.thewalters.org/browse/creator/masatoshi,male,, (Japanese),14713
16518,Masatoshi,Masatoshi,https://art.thewalters.org/browse/creator/masatoshi2,,," (Japanese, ca. 1800)",79589|3450|79655
5644,"Masatoshi, Miyake",Miyake Masatoshi,https://art.thewalters.org/browse/creator/miyake-masatoshi,male,," (Japanese, active 1825-1875)",38569
2346,Masatsugu,Masatsugu,https://art.thewalters.org/browse/creator/masatsugu,male,," (Japanese, Japanese)",5429
3746,Masatsune,Masatsune,https://art.thewalters.org/browse/creator/masatsune,male,," (Japanese, Japanese)",25940
6636,Masayasu,Masayasu,https://art.thewalters.org/browse/creator/masayasu,male,," (Japanese, Japanese)",30119
